"Edition","Discipline","Event","Event_gender","NOC","City","Sport","Athlete","Gender","Olympic_Record","Olympic_Record_Type","Country","ISO","Continent","CityContinent","NumMedals","Value"
1996,"Weightlifting","70 - 76kg, total (middleweight)","M","CUB","Atlanta","Weightlifting","LARA, Pablo","Men","","","Cuba","CU","Americas","Americas",1,1
1996,"Weightlifting","76 - 83kg, total (light-heavyweight)","M","GRE","Atlanta","Weightlifting","DIMAS, Pyrros","Men","","","Greece","GR","Europe","Americas",1,1
1996,"Weightlifting","83 - 91kg, total (middle-heavyweight)","M","RUS","Atlanta","Weightlifting","PETROV, Aleksey","Men","","","Russia","RU","Europe","Americas",1,1
1996,"Weightlifting","91 - 99kg, total (first-heavyweight)","M","GRE","Atlanta","Weightlifting","KAKIASVILIS, Akakios","Men","","","Greece","GR","Europe","Americas",1,1
1996,"Weightlifting","99 - 108kg, total (heavyweight)","M","UKR","Atlanta","Weightlifting","TAIMAZOV, Timour","Men","","","Ukraine","UA","Europe","Americas",1,1
1996,"Wrestling Free.","- 48kg (light-flyweight)","M","PRK","Atlanta","Wrestling","KIM, Il","Men","","","North Korea","KP","Asia","Americas",1,1
1996,"Wrestling Free.","100 - 130kg (super heavyweight)","M","TUR","Atlanta","Wrestling","DEMIR, Mahmut","Men","","","Turkey","TR","Asia","Americas",1,1
1996,"Wrestling Free.","48 - 52kg (flyweight)","M","BUL","Atlanta","Wrestling","DIMITROV, Valentin Yordanov","Men","","","Bulgaria","BG","Europe","Americas",1,1
1996,"Wrestling Free.","52 - 57kg (bantamweight)","M","USA","Atlanta","Wrestling","CROSS, Kendall Duane","Men","","","United States","US","Americas","Americas",1,1
1996,"Wrestling Free.","57 - 62kg (featherweight)","M","USA","Atlanta","Wrestling","BRANDS, Tom","Men","","","United States","US","Americas","Americas",1,1
1996,"Wrestling Free.","62 - 68kg (lightweight)","M","RUS","Atlanta","Wrestling","BOGIYEV, Vadim","Men","","","Russia","RU","Europe","Americas",1,1
1996,"Wrestling Free.","68 - 74kg (welterweight)","M","RUS","Atlanta","Wrestling","SAYTIEV, Buvaysa","Men","","","Russia","RU","Europe","Americas",1,1
1996,"Wrestling Free.","74 - 82kg (middleweight)","M","RUS","Atlanta","Wrestling","MAGOMEDOV, Khadzhimurad","Men","","","Russia","RU","Europe","Americas",1,1
1996,"Wrestling Free.","82 - 90kg (light-heavyweight)","M","IRI","Atlanta","Wrestling","KHADEM AZGHADI, Rasul","Men","","","Iran","IR","Asia","Americas",1,1
1996,"Wrestling Free.","90 - 100kg (heavyweight)","M","USA","Atlanta","Wrestling","ANGLE, Kurt","Men","","","United States","US","Americas","Americas",1,1
1996,"Wrestling Gre-R","- 48kg (light-flyweight)","M","KOR","Atlanta","Wrestling","SIM, Kwon-Ho","Men","","","South Korea","KR","Asia","Americas",1,1
1996,"Wrestling Gre-R","100 - 130kg (super heavyweight)","M","RUS","Atlanta","Wrestling","KARELIN, Aleksandr","Men","","","Russia","RU","Europe","Americas",1,1
1996,"Wrestling Gre-R","48 - 52kg (flyweight)","M","ARM","Atlanta","Wrestling","NAZARYAN, Armen","Men","","","Armenia","AM","Asia","Americas",1,1
1996,"Wrestling Gre-R","52 - 57kg (bantamweight)","M","KAZ","Atlanta","Wrestling","MELNICHENKO, Yuriy","Men","","","Kazakhstan","KZ","Asia","Americas",1,1
1996,"Wrestling Gre-R","57 - 62kg (featherweight)","M","POL","Atlanta","Wrestling","ZAWADZKI, Wlodzimierz","Men","","","Poland","PL","Europe","Americas",1,1
1996,"Wrestling Gre-R","62 - 68kg (lightweight)","M","POL","Atlanta","Wrestling","WOLNY, Ryszard","Men","","","Poland","PL","Europe","Americas",1,1
1996,"Wrestling Gre-R","68 - 74kg (welterweight)","M","CUB","Atlanta","Wrestling","ASCUY AGUILERA, Feliberto","Men","","","Cuba","CU","Americas","Americas",1,1
1996,"Wrestling Gre-R","74 - 82kg (middleweight)","M","TUR","Atlanta","Wrestling","YERLIKAYA, Hamza","Men","","","Turkey","TR","Asia","Americas",1,1
1996,"Wrestling Gre-R","82 - 90kg (light-heavyweight)","M","UKR","Atlanta","Wrestling","OLEYNYK, Vyacheslav","Men","","","Ukraine","UA","Europe","Americas",1,1
1996,"Wrestling Gre-R","90 - 100kg (heavyweight)","M","POL","Atlanta","Wrestling","WRONSKI, Andrzej","Men","","","Poland","PL","Europe","Americas",1,1
2000,"Archery","individual (FITA Olympic round - 70m)","M","AUS","Sydney","Archery","FAIRWEATHER, Simon","Men","","","Australia","AU","Oceania","Oceania",1,1
2000,"Archery","individual (FITA Olympic round - 70m)","W","KOR","Sydney","Archery","YUN, Mi-Jin","Women","","","South Korea","KR","Asia","Oceania",1,1
2000,"Archery","team (FITA Olympic round - 70m)","M","KOR","Sydney","Archery","","Men","","","South Korea","KR","Asia","Oceania",1,1
2000,"Archery","team (FITA Olympic round - 70m)","W","KOR","Sydney","Archery","","Women","","","South Korea","KR","Asia","Oceania",1,1
2000,"Artistic G.","balance beam","W","CHN","Sydney","Gymnastics","LIU, Xuan","Women","","","China","CN","Asia","Oceania",1,1
2000,"Artistic G.","floor exercises","M","LAT","Sydney","Gymnastics","VIHROVS, Igors","Men","","","Latvia","LV","Europe","Oceania",1,1
2000,"Artistic G.","floor exercises","W","RUS","Sydney","Gymnastics","ZAMOLODCHIKOVA, Elena","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Artistic G.","horizontal bar","M","RUS","Sydney","Gymnastics","NEMOV, Alexei","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Artistic G.","individual all-round","M","RUS","Sydney","Gymnastics","NEMOV, Alexei","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Artistic G.","individual all-round","W","ROU","Sydney","Gymnastics","AMANAR, Simona","Women","","","Romania","RO","Europe","Oceania",1,1
2000,"Artistic G.","parallel bars","M","CHN","Sydney","Gymnastics","LI, Xiaopeng","Men","","","China","CN","Asia","Oceania",1,1
2000,"Artistic G.","pommel horse","M","ROU","Sydney","Gymnastics","URZICA, Marius Daniel","Men","","","Romania","RO","Europe","Oceania",1,1
2000,"Artistic G.","rings","M","HUN","Sydney","Gymnastics","CSOLLANY, Szilveszter","Men","","","Hungary","HU","Europe","Oceania",1,1
2000,"Artistic G.","team competition","M","CHN","Sydney","Gymnastics","","Men","","","China","CN","Asia","Oceania",1,1
2000,"Artistic G.","team competition","W","ROU","Sydney","Gymnastics","","Women","","","Romania","RO","Europe","Oceania",1,1
2000,"Artistic G.","uneven bars","W","RUS","Sydney","Gymnastics","KHORKINA, Svetlana","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Artistic G.","vault","M","ESP","Sydney","Gymnastics","DEFERR, Gervasio","Men","","","Spain","ES","Europe","Oceania",1,1
2000,"Artistic G.","vault","W","RUS","Sydney","Gymnastics","ZAMOLODCHIKOVA, Elena","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Athletics","10000m","M","ETH","Sydney","Athletics","GEBRSELASSIE, Haile","Men","","","Ethiopia","ET","Africa","Oceania",1,1
2000,"Athletics","10000m","W","ETH","Sydney","Athletics","TULU, Derartu","Women","","","Ethiopia","ET","Africa","Oceania",1,1
2000,"Athletics","100m","M","USA","Sydney","Athletics","GREENE, Maurice","Men","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","100m hurdles","W","KAZ","Sydney","Athletics","SHISHIGINA, Olga","Women","","","Kazakhstan","KZ","Asia","Oceania",1,1
2000,"Athletics","110m hurdles","M","CUB","Sydney","Athletics","GARCIA, Anier","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Athletics","1500m","M","KEN","Sydney","Athletics","NGENYI, Noah Kiprono","Men","3 min 32.07 sec","OR","Kenya","KE","Africa","Oceania",1,1
2000,"Athletics","1500m","W","ALG","Sydney","Athletics","MERAH-BENIDA, Nouria","Women","","","Algeria","DZ","Africa","Oceania",1,1
2000,"Athletics","200m","M","GRE","Sydney","Athletics","KENTERIS, Konstantinos","Men","","","Greece","GR","Europe","Oceania",1,1
2000,"Athletics","200m","W","BAH","Sydney","Athletics","DAVIS, Pauline Elaine","Women","","","Bahamas","BS","Americas","Oceania",1,1
2000,"Athletics","20km race walk","W","CHN","Sydney","Athletics","WANG, Liping","Women","","","China","CN","Asia","Oceania",1,1
2000,"Athletics","20km walk","M","POL","Sydney","Athletics","KORZENIOWSKI, Robert","Men","","","Poland","PL","Europe","Oceania",1,1
2000,"Athletics","3000m steeplechase","M","KEN","Sydney","Athletics","KOSGEI, Reuben","Men","","","Kenya","KE","Africa","Oceania",1,1
2000,"Athletics","400m","M","USA","Sydney","Athletics","JOHNSON, Michael","Men","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","400m","W","AUS","Sydney","Athletics","FREEMAN, Cathy","Women","","","Australia","AU","Oceania","Oceania",1,1
2000,"Athletics","400m hurdles","M","USA","Sydney","Athletics","TAYLOR, Angelo","Men","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","400m hurdles","W","RUS","Sydney","Athletics","PRIVALOVA, Irina","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Athletics","4x100m relay","M","USA","Sydney","Athletics","","Men","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","4x100m relay","W","BAH","Sydney","Athletics","","Women","","","Bahamas","BS","Americas","Oceania",1,1
2000,"Athletics","4x400m relay","M","NGR","Sydney","Athletics","","Men","","","Nigeria","NG","Africa","Oceania",1,1
2000,"Athletics","4x400m relay","W","USA","Sydney","Athletics","","Women","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","5000m","M","ETH","Sydney","Athletics","WOLDE, Millon","Men","","","Ethiopia","ET","Africa","Oceania",1,1
2000,"Athletics","5000m","W","ROU","Sydney","Athletics","SZABO, Gabriela","Women","","","Romania","RO","Europe","Oceania",1,1
2000,"Athletics","50km walk","M","POL","Sydney","Athletics","KORZENIOWSKI, Robert","Men","","","Poland","PL","Europe","Oceania",1,1
2000,"Athletics","800m","M","GER","Sydney","Athletics","SCHUMANN, Nils","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Athletics","800m","W","MOZ","Sydney","Athletics","MUTOLA, Maria","Women","","","Mozambique","MZ","Africa","Oceania",1,1
2000,"Athletics","decathlon","M","EST","Sydney","Athletics","NOOL, Erki","Men","","","Estonia","EE","Europe","Oceania",1,1
2000,"Athletics","discus throw","M","LTU","Sydney","Athletics","ALEKNA, Virgilijus","Men","","","Lithuania","LT","Europe","Oceania",1,1
2000,"Athletics","discus throw","W","BLR","Sydney","Athletics","ZVEREVA, Ellina","Women","","","Belarus","BY","Europe","Oceania",1,1
2000,"Athletics","hammer throw","M","POL","Sydney","Athletics","ZIOLKOWSKI, Szymon","Men","","","Poland","PL","Europe","Oceania",1,1
2000,"Athletics","hammer throw","W","POL","Sydney","Athletics","SKOLIMOWSKA, Kamila","Women","","","Poland","PL","Europe","Oceania",1,1
2000,"Athletics","heptathlon","W","GBR","Sydney","Athletics","LEWIS, Denise","Women","","","United Kingdom","GB","Europe","Oceania",1,1
2000,"Athletics","high jump","M","RUS","Sydney","Athletics","KLIUGIN, Sergey","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Athletics","high jump","W","RUS","Sydney","Athletics","YELESINA, Yelena","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Athletics","javelin throw","M","CZE","Sydney","Athletics","ZELEZNY, Jan","Men","","","Czech Republic","CZ","Europe","Oceania",1,1
2000,"Athletics","javelin throw","W","NOR","Sydney","Athletics","HATTESTAD, Trine","Women","","","Norway","NO","Europe","Oceania",1,1
2000,"Athletics","long jump","M","CUB","Sydney","Athletics","PEDROSO, Ivan","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Athletics","long jump","W","GER","Sydney","Athletics","DRECHSLER, Heike","Women","","","Germany","DE","Europe","Oceania",1,1
2000,"Athletics","marathon","M","ETH","Sydney","Athletics","ABERA, Gezahegne","Men","","","Ethiopia","ET","Africa","Oceania",1,1
2000,"Athletics","marathon","W","JPN","Sydney","Athletics","TAKAHASHI, Naoko","Women","","","Japan","JP","Asia","Oceania",1,1
2000,"Athletics","pole vault","M","USA","Sydney","Athletics","HYSONG, Nick","Men","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","pole vault","W","USA","Sydney","Athletics","DRAGILA, Stacy","Women","","","United States","US","Americas","Oceania",1,1
2000,"Athletics","shot put","M","FIN","Sydney","Athletics","HARJU, Arsi","Men","","","Finland","FI","Europe","Oceania",1,1
2000,"Athletics","shot put","W","BLR","Sydney","Athletics","KAROLCHIK, Yanina","Women","","","Belarus","BY","Europe","Oceania",1,1
2000,"Athletics","triple jump","M","GBR","Sydney","Athletics","EDWARDS, Jonathan David","Men","","","United Kingdom","GB","Europe","Oceania",1,1
2000,"Athletics","triple jump","W","BUL","Sydney","Athletics","MARINOVA, Tereza","Women","","","Bulgaria","BG","Europe","Oceania",1,1
2000,"Badminton","doubles","M","INA","Sydney","Badminton","","Men","","","Indonesia","ID","Asia","Oceania",1,1
2000,"Badminton","doubles","W","CHN","Sydney","Badminton","","Women","","","China","CN","Asia","Oceania",1,1
2000,"Badminton","doubles","X","CHN","Sydney","Badminton","ZHANG, Jun","Men","","","China","CN","Asia","Oceania",2,0.5
2000,"Badminton","doubles","X","CHN","Sydney","Badminton","GAO, Ling","Women","","","China","CN","Asia","Oceania",2,0.5
2000,"Badminton","singles","M","CHN","Sydney","Badminton","JI, Xinpeng","Men","","","China","CN","Asia","Oceania",1,1
2000,"Badminton","singles","W","CHN","Sydney","Badminton","GONG, Zhichao","Women","","","China","CN","Asia","Oceania",1,1
2000,"Baseball","baseball","M","USA","Sydney","Baseball","","Men","","","United States","US","Americas","Oceania",1,1
2000,"Basketball","basketball","M","USA","Sydney","Basketball","","Men","","","United States","US","Americas","Oceania",1,1
2000,"Basketball","basketball","W","USA","Sydney","Basketball","","Women","","","United States","US","Americas","Oceania",1,1
2000,"Beach volley.","beach volleyball","M","USA","Sydney","Volleyball","","Men","","","United States","US","Americas","Oceania",1,1
2000,"Beach volley.","beach volleyball","W","AUS","Sydney","Volleyball","","Women","","","Australia","AU","Oceania","Oceania",1,1
2000,"Boxing","+ 91kg (super heavyweight)","M","GBR","Sydney","Boxing","HARRISON, Audley","Men","","","United Kingdom","GB","Europe","Oceania",1,1
2000,"Boxing","- 48kg (light-flyweight)","M","FRA","Sydney","Boxing","ASLOUM, Brahim","Men","","","France","FR","Europe","Oceania",1,1
2000,"Boxing","48 - 51kg (flyweight)","M","THA","Sydney","Boxing","PONLID, Wijan","Men","","","Thailand","TH","Asia","Oceania",1,1
2000,"Boxing","51 - 54kg (bantamweight)","M","CUB","Sydney","Boxing","RIGONDEAUX ORTIZ, Guillermo","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Boxing","54 - 57kg (featherweight)","M","KAZ","Sydney","Boxing","SATTARKHANOV, Bekzat","Men","","","Kazakhstan","KZ","Asia","Oceania",1,1
2000,"Boxing","57 - 60kg (lightweight)","M","CUB","Sydney","Boxing","KINDELAN, Mario","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Boxing","60 - 63.5kg (light-welterweight)","M","UZB","Sydney","Boxing","ABDOOLLAYEV, Mahammatkodir","Men","","","Uzbekistan","UZ","Asia","Oceania",1,1
2000,"Boxing","63.5 - 67kg (welterweight)","M","RUS","Sydney","Boxing","SAITOV, Oleg","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Boxing","67 - 71kg (light-middleweight)","M","KAZ","Sydney","Boxing","IBRAIMOV, Yermakhan","Men","","","Kazakhstan","KZ","Asia","Oceania",1,1
2000,"Boxing","71-75kg","M","CUB","Sydney","Boxing","GUTIERREZ, Jorge","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Boxing","75 - 81kg (light-heavyweight)","M","RUS","Sydney","Boxing","LEBZIAK, Alexandre","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Boxing","81 - 91kg (heavyweight)","M","CUB","Sydney","Boxing","SAVON, Felix","Men","","","Cuba","CU","Americas","Oceania",1,1
2000,"Canoe Slalom","C-1 (canoe single)","M","FRA","Sydney","Canoe / Kayak","ESTANGUET, Tony","Men","","","France","FR","Europe","Oceania",1,1
2000,"Canoe Slalom","C-2 (canoe double)","M","SVK","Sydney","Canoe / Kayak","","Men","","","Slovakia","SK","Europe","Oceania",1,1
2000,"Canoe Slalom","K-1 (kayak single)","M","GER","Sydney","Canoe / Kayak","SCHMIDT, Thomas","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Canoe Slalom","K-1 (kayak single)","W","CZE","Sydney","Canoe / Kayak","HILGERTOVA, Stepanka","Women","","","Czech Republic","CZ","Europe","Oceania",1,1
2000,"Canoe Sprint","C-1 1000m (canoe single)","M","GER","Sydney","Canoe / Kayak","DITTMER, Andreas","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Canoe Sprint","C-1 500m (canoe single)","M","HUN","Sydney","Canoe / Kayak","KOLONICS, Gyorgy","Men","","","Hungary","HU","Europe","Oceania",1,1
2000,"Canoe Sprint","C-2 1000m (canoe double)","M","ROU","Sydney","Canoe / Kayak","","Men","","","Romania","RO","Europe","Oceania",1,1
2000,"Canoe Sprint","C-2 500m (canoe double)","M","HUN","Sydney","Canoe / Kayak","","Men","","","Hungary","HU","Europe","Oceania",1,1
2000,"Canoe Sprint","K-1 1000m (kayak single)","M","NOR","Sydney","Canoe / Kayak","HOLMANN, Knut","Men","","","Norway","NO","Europe","Oceania",1,1
2000,"Canoe Sprint","K-1 500m (kayak single)","M","NOR","Sydney","Canoe / Kayak","HOLMANN, Knut","Men","","","Norway","NO","Europe","Oceania",1,1
2000,"Canoe Sprint","K-1 500m (kayak single)","W","ITA","Sydney","Canoe / Kayak","IDEM, Josefa","Women","","","Italy","IT","Europe","Oceania",1,1
2000,"Canoe Sprint","K-2 1000m (kayak double)","M","ITA","Sydney","Canoe / Kayak","","Men","","","Italy","IT","Europe","Oceania",1,1
2000,"Canoe Sprint","K-2 500m (kayak double)","M","HUN","Sydney","Canoe / Kayak","","Men","","","Hungary","HU","Europe","Oceania",1,1
2000,"Canoe Sprint","K-2 500m (kayak double)","W","GER","Sydney","Canoe / Kayak","","Women","","","Germany","DE","Europe","Oceania",1,1
2000,"Canoe Sprint","K-4 1000m (kayak four)","M","HUN","Sydney","Canoe / Kayak","","Men","","","Hungary","HU","Europe","Oceania",1,1
2000,"Canoe Sprint","K-4 500m (kayak four)","W","GER","Sydney","Canoe / Kayak","","Women","","","Germany","DE","Europe","Oceania",1,1
2000,"Cycling Road","individual road race","M","GER","Sydney","Cycling","ULLRICH, Jan","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Cycling Road","individual road race","W","NED","Sydney","Cycling","ZIJLAARD-VAN MOORSEL, Leontien","Women","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Cycling Road","individual time trial","M","RUS","Sydney","Cycling","EKIMOV, Vyacheslav","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Cycling Road","individual time trial","W","NED","Sydney","Cycling","ZIJLAARD-VAN MOORSEL, Leontien","Women","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Cycling Track","1km time trial","M","GBR","Sydney","Cycling","QUEALLY, Jason","Men","","","United Kingdom","GB","Europe","Oceania",1,1
2000,"Cycling Track","500m time trial","W","FRA","Sydney","Cycling","BALLANGER, Felicia","Women","","","France","FR","Europe","Oceania",1,1
2000,"Cycling Track","Individual Pursuit","M","GER","Sydney","Cycling","BARTKO, Robert","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Cycling Track","Keirin","M","FRA","Sydney","Cycling","ROUSSEAU, Florian","Men","","","France","FR","Europe","Oceania",1,1
2000,"Cycling Track","Madison","M","AUS","Sydney","Cycling","","Men","","","Australia","AU","Oceania","Oceania",1,1
2000,"Cycling Track","Olympic Sprint","M","FRA","Sydney","Cycling","","Men","","","France","FR","Europe","Oceania",1,1
2000,"Cycling Track","Points Race","M","ESP","Sydney","Cycling","LLANERAS, Joan","Men","","","Spain","ES","Europe","Oceania",1,1
2000,"Cycling Track","Sprint indivual","M","USA","Sydney","Cycling","NOTHSTEIN, Marty","Men","","","United States","US","Americas","Oceania",1,1
2000,"Cycling Track","Team Pursuit (4000m)","M","GER","Sydney","Cycling","","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Cycling Track","individual pursuit","W","NED","Sydney","Cycling","ZIJLAARD-VAN MOORSEL, Leontien","Women","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Cycling Track","points race","W","ITA","Sydney","Cycling","BELLUTTI, Antonella","Women","","","Italy","IT","Europe","Oceania",1,1
2000,"Cycling Track","sprint","W","FRA","Sydney","Cycling","BALLANGER, Felicia","Women","","","France","FR","Europe","Oceania",1,1
2000,"Diving","10m platform","M","CHN","Sydney","Aquatics","TIAN, Liang","Men","","","China","CN","Asia","Oceania",1,1
2000,"Diving","10m platform","W","USA","Sydney","Aquatics","WILKINSON, Laura","Women","","","United States","US","Americas","Oceania",1,1
2000,"Diving","3m springboard","M","CHN","Sydney","Aquatics","XIONG, Ni","Men","","","China","CN","Asia","Oceania",1,1
2000,"Diving","3m springboard","W","CHN","Sydney","Aquatics","FU, Mingxia","Women","","","China","CN","Asia","Oceania",1,1
2000,"Diving","synchronized diving 10m platform","M","RUS","Sydney","Aquatics","","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Diving","synchronized diving 10m platform","W","CHN","Sydney","Aquatics","","Women","","","China","CN","Asia","Oceania",1,1
2000,"Diving","synchronized diving 3m springboard","M","CHN","Sydney","Aquatics","","Men","","","China","CN","Asia","Oceania",1,1
2000,"Diving","synchronized diving 3m springboard","W","RUS","Sydney","Aquatics","","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Dressage","individual","X","NED","Sydney","Equestrian","VAN GRUNSVEN, Anky","Women","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Dressage","team","X","GER","Sydney","Equestrian","","Women","","","Germany","DE","Europe","Oceania",1,1
2000,"Eventing","individual","X","USA","Sydney","Equestrian","O'CONNOR, David","Men","","","United States","US","Americas","Oceania",1,1
2000,"Eventing","team","X","AUS","Sydney","Equestrian","","Men","","","Australia","AU","Oceania","Oceania",1,1
2000,"Fencing","foil individual","M","KOR","Sydney","Fencing","KIM, Young Ho","Men","","","South Korea","KR","Asia","Oceania",1,1
2000,"Fencing","foil individual","W","ITA","Sydney","Fencing","VEZZALI, Valentina","Women","","","Italy","IT","Europe","Oceania",1,1
2000,"Fencing","foil team","M","FRA","Sydney","Fencing","","Men","","","France","FR","Europe","Oceania",1,1
2000,"Fencing","foil team","W","ITA","Sydney","Fencing","","Women","","","Italy","IT","Europe","Oceania",1,1
2000,"Fencing","sabre individual","M","ROU","Sydney","Fencing","COVALIU, Mihai","Men","","","Romania","RO","Europe","Oceania",1,1
2000,"Fencing","sabre team","M","RUS","Sydney","Fencing","","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Fencing","épée individual","M","RUS","Sydney","Fencing","KOLOBKOV, Pavel","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Fencing","épée individual","W","HUN","Sydney","Fencing","NAGY, Timea","Women","","","Hungary","HU","Europe","Oceania",1,1
2000,"Fencing","épée team","M","ITA","Sydney","Fencing","","Men","","","Italy","IT","Europe","Oceania",1,1
2000,"Fencing","épée team","W","RUS","Sydney","Fencing","","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Football","football","M","CMR","Sydney","Football","","Men","","","Cameroon","CM","Africa","Oceania",1,1
2000,"Football","football","W","NOR","Sydney","Football","","Women","","","Norway","NO","Europe","Oceania",1,1
2000,"Handball","handball","M","RUS","Sydney","Handball","","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Handball","handball","W","DEN","Sydney","Handball","","Women","","","Denmark","DK","Europe","Oceania",1,1
2000,"Hockey","hockey","M","NED","Sydney","Hockey","","Men","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Hockey","hockey","W","AUS","Sydney","Hockey","","Women","","","Australia","AU","Oceania","Oceania",1,1
2000,"Judo","+ 100kg (heavyweight)","M","FRA","Sydney","Judo","DOUILLET, David","Men","","","France","FR","Europe","Oceania",1,1
2000,"Judo","+ 78kg (heavyweight)","W","CHN","Sydney","Judo","YUAN, Hua","Women","","","China","CN","Asia","Oceania",1,1
2000,"Judo","- 48kg (extra-lightweight)","W","JPN","Sydney","Judo","TANI, Ryoko","Women","","","Japan","JP","Asia","Oceania",1,1
2000,"Judo","- 60 kg","M","JPN","Sydney","Judo","NOMURA, Tadahiro","Men","","","Japan","JP","Asia","Oceania",1,1
2000,"Judo","48 - 52kg (half-lightweight)","W","CUB","Sydney","Judo","VERDECIA, Legna","Women","","","Cuba","CU","Americas","Oceania",1,1
2000,"Judo","52 - 57kg (lightweight)","W","ESP","Sydney","Judo","FERNANDEZ, Isabel","Women","","","Spain","ES","Europe","Oceania",1,1
2000,"Judo","57 - 63kg (half-middleweight)","W","FRA","Sydney","Judo","VANDENHENDE, Severine","Women","","","France","FR","Europe","Oceania",1,1
2000,"Judo","60 - 66kg (half-lightweight)","M","TUR","Sydney","Judo","OZKAN, Huseyin","Men","","","Turkey","TR","Asia","Oceania",1,1
2000,"Judo","63 - 70kg (middleweight)","W","CUB","Sydney","Judo","VERANES, Sibelis","Women","","","Cuba","CU","Americas","Oceania",1,1
2000,"Judo","66 - 73kg (lightweight)","M","ITA","Sydney","Judo","MADDALONI, Giuseppe","Men","","","Italy","IT","Europe","Oceania",1,1
2000,"Judo","70 - 78kg (half-heavyweight)","W","CHN","Sydney","Judo","TANG, Lin","Women","","","China","CN","Asia","Oceania",1,1
2000,"Judo","73 - 81kg (half-middleweight)","M","JPN","Sydney","Judo","TAKIMOTO, Makoto","Men","","","Japan","JP","Asia","Oceania",1,1
2000,"Judo","81 - 90kg (middleweight)","M","NED","Sydney","Judo","HUIZINGA, Mark","Men","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Judo","90 - 100kg (half-heavyweight)","M","JPN","Sydney","Judo","INOUE, Kosei","Men","","","Japan","JP","Asia","Oceania",1,1
2000,"Jumping","individual","X","NED","Sydney","Equestrian","DUBBELDAM, Jeroen","Men","","","Netherlands","NL","Europe","Oceania",1,1
2000,"Jumping","team","X","GER","Sydney","Equestrian","","Men","","","Germany","DE","Europe","Oceania",1,1
2000,"Modern Pentath.","Individual competition","M","RUS","Sydney","Modern Pentathlon","SVATKOVSKIY, Dmitri","Men","","","Russia","RU","Europe","Oceania",1,1
2000,"Modern Pentath.","Individual competition","W","GBR","Sydney","Modern Pentathlon","COOK, Stephanie","Women","","","United Kingdom","GB","Europe","Oceania",1,1
2000,"Mountain Bike","cross-country","M","FRA","Sydney","Cycling","MARTINEZ, Miguel","Men","","","France","FR","Europe","Oceania",1,1
2000,"Mountain Bike","cross-country","W","ITA","Sydney","Cycling","PEZZO, Paola","Women","","","Italy","IT","Europe","Oceania",1,1
2000,"Rhythmic G.","group competition","W","RUS","Sydney","Gymnastics","","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Rhythmic G.","individual all-round","W","RUS","Sydney","Gymnastics","BARSLUKOVA, Yulia","Women","","","Russia","RU","Europe","Oceania",1,1
2000,"Rowing","coxless pair (2-)","M","FRA","Sydney","Rowing","","Men","","","France","FR","Europe","Oceania",1,1
2000,"Rowing","double sculls (2x)","M","SLO","Sydney","Rowing","","Men","","","Slovenia","SI","Europe","Oceania",1,1
2000,"Rowing","double sculls (2x)","W","GER","Sydney","Rowing","","Women","","","Germany","DE","Europe","Oceania",1,1
2000,"Rowing","eight with coxswain (8+)","M","GBR","Sydney","Rowing","","Men","","","United Kingdom","GB","Europe","Oceania",1,1
